AU,3096,Wattle Glen,Victoria,VIC,PRESTON,,,,-37.6633,145.1778,1
AU,3097,Bend Of Islands,Victoria,VIC,MELB NORTH WEST,,,,-37.6972,145.2841,3
AU,3097,Kangaroo Ground,Victoria,VIC,MELB NORTH WEST,,,,-37.6892,145.2317,4
AU,3097,Watsons Creek,Victoria,VIC,MELB NORTH WEST,,,,-37.6833,145.2333,4
AU,3099,Cottles Bridge,Victoria,VIC,PRESTON,,,,-37.6333,145.2167,4
AU,3099,Arthurs Creek,Victoria,VIC,PRESTON,,,,-37.5833,145.2,4
AU,3099,Strathewen,Victoria,VIC,PRESTON,,,,-37.55,145.2667,4
AU,3099,Hurstbridge,Victoria,VIC,PRESTON,,,,-37.6416,145.1941,4
AU,3099,Nutfield,Victoria,VIC,PRESTON,,,,-37.6167,145.1833,4
AU,3101,Kew,Victoria,VIC,HAWTHORN,,,,-37.8064,145.0309,4
AU,3101,Cotham,Victoria,VIC,,,,,-37.8064,145.0309,3
AU,3102,Kew East,Victoria,VIC,HAWTHORN,,,,-37.7976,145.0538,4
AU,3103,Stradbroke Park,Victoria,VIC,,,,,-37.8117,145.081,3
AU,3103,Balwyn,Victoria,VIC,HAWTHORN,,,,-37.8117,145.081,4
AU,3103,Deepdene,Victoria,VIC,,,,,-37.8117,145.081,3
AU,3103,Balwyn East,Victoria,VIC,,,,,-37.8117,145.081,3
AU,3104,Balwyn North,Victoria,VIC,HAWTHORN,,,,-37.7909,145.0939,4
AU,3104,Greythorn,Victoria,VIC,,,,,-37.7909,145.0939,3
AU,3105,Bulleen,Victoria,VIC,RINGWOOD,,,,-37.7667,145.0833,4
AU,3106,Templestowe,Victoria,VIC,RINGWOOD,,,,-37.75,145.1167,4
AU,3107,Templestowe Lower,Victoria,VIC,RINGWOOD,,,,-37.7667,145.1167,4
AU,3108,Doncaster,Victoria,VIC,RINGWOOD,,,,-37.7883,145.1237,4
AU,3109,Doncaster East,Victoria,VIC,RINGWOOD,,,,-37.7876,145.1489,4
AU,3109,Tunstall Square Po,Victoria,VIC,RINGWOOD,,,,-37.7795,145.1638,3
AU,3109,Doncaster Heights,Victoria,VIC,RINGWOOD,,,,-37.7795,145.1638,3
AU,3110,Nunawading Bc,Victoria,VIC,FERNTREE GULLY,,,,-37.7576,145.2408,1
AU,3111,Donvale,Victoria,VIC,RINGWOOD,,,,-37.7891,145.1749,4
AU,3113,Warrandyte,Victoria,VIC,RINGWOOD,,,,-37.75,145.2333,4
AU,3113,North Warrandyte,Victoria,VIC,RINGWOOD,,,,-37.745,145.2082,3
AU,3114,Park Orchards,Victoria,VIC,RINGWOOD,,,,-37.7769,145.2146,4
AU,3115,Wonga Park,Victoria,VIC,RINGWOOD,,,,-37.7333,145.2667,4
AU,3116,Chirnside Park,Victoria,VIC,RINGWOOD,,,,-37.7386,145.3143,4
AU,3121,Burnley North,Victoria,VIC,,,,,-37.8271,145.0064,3
AU,3121,Burnley,Victoria,VIC,MOORABBIN,,,,-37.8296,145.0175,4
AU,3121,Richmond South,Victoria,VIC,,,,,-37.8271,145.0064,3
AU,3121,Cremorne,Victoria,VIC,MOORABBIN,,,,-37.8333,145,4
AU,3121,Richmond East,Victoria,VIC,,,,,-37.8271,145.0064,3
AU,3121,Richmond,Victoria,VIC,MOORABBIN,,,,-37.8182,145.0018,4
AU,3121,Richmond North,Victoria,VIC,,,,,-37.8271,145.0064,3
AU,3122,Auburn South,Victoria,VIC,,,,,-37.8333,145.05,4
AU,3122,Hawthorn,Victoria,VIC,HAWTHORN,,,,-37.8199,145.0358,4
AU,3122,Hawthorn North,Victoria,VIC,,,,,-37.85,145.0333,4
AU,3122,Glenferrie South,Victoria,VIC,,,,,-37.8344,145.0397,3
AU,3122,Hawthorn West,Victoria,VIC,,,,,-37.8344,145.0397,3
AU,3123,Hawthorn East,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0464,4
AU,3123,Auburn,Victoria,VIC,,,,,-37.8167,145.05,4
AU,3124,Middle Camberwell,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0705,3
AU,3124,Hartwell,Victoria,VIC,,,,,-37.8421,145.0694,3
AU,3124,Camberwell West,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0705,3
AU,3124,Camberwell South,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0705,3
AU,3124,Camberwell,Victoria,VIC,HAWTHORN,,,,-37.8421,145.0694,4
AU,3124,Camberwell North,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0705,3
AU,3125,Surrey Hills South,Victoria,VIC,,,,,-37.8498,145.119,3
AU,3125,Bennettswood,Victoria,VIC,HAWTHORN,,,,-37.8495,145.1114,3
AU,3125,Burwood,Victoria,VIC,HAWTHORN,,,,-37.8498,145.119,4
AU,3126,Canterbury,Victoria,VIC,HAWTHORN,,,,-37.8247,145.0848,4
AU,3126,Camberwell East,Victoria,VIC,HAWTHORN,,,,-37.8248,145.0705,3
AU,3127,Mont Albert,Victoria,VIC,FERNTREE GULLY,,,,-37.8004,145.1083,4
AU,3127,Surrey Hills North,Victoria,VIC,,,,,-37.8128,145.1043,3
AU,3127,Surrey Hills,Victoria,VIC,FERNTREE GULLY,,,,-37.8252,145.1004,4
AU,3128,Wattle Park,Victoria,VIC,FERNTREE GULLY,,,,-37.829,145.1248,3
AU,3128,Box Hill South,Victoria,VIC,FERNTREE GULLY,,,,-37.8324,145.121,4
AU,3128,Houston,Victoria,VIC,FERNTREE GULLY,,,,-37.829,145.1248,3
AU,3128,Box Hill Central,Victoria,VIC,,,,,-37.8256,145.1232,3
AU,3128,Box Hill,Victoria,VIC,FERNTREE GULLY,,,,-37.8189,145.1254,4
AU,3129,Mont Albert North,Victoria,VIC,FERNTREE GULLY,,,,-37.8004,145.1083,4
AU,3129,Kerrimuir,Victoria,VIC,FERNTREE GULLY,,,,-37.8048,145.1229,3
AU,3129,Box Hill North,Victoria,VIC,FERNTREE GULLY,,,,-37.8027,145.1266,4
AU,3130,Laburnum,Victoria,VIC,FERNTREE GULLY,,,,-37.8232,145.1511,3
AU,3130,Blackburn North,Victoria,VIC,FERNTREE GULLY,,,,-37.8093,145.1518,4
AU,3130,Blackburn South,Victoria,VIC,FERNTREE GULLY,,,,-37.8398,145.1555,4
AU,3130,Blackburn,Victoria,VIC,FERNTREE GULLY,,,,-37.819,145.1533,4
AU,3131,Brentford Square,Victoria,VIC,FERNTREE GULLY,,,,-37.8275,145.1739,3
AU,3131,Forest Hill,Victoria,VIC,FERNTREE GULLY,,,,-37.8366,145.1652,4
AU,3131,Nunawading,Victoria,VIC,FERNTREE GULLY,,,,-37.8204,145.1731,4
AU,3132,Mitcham,Victoria,VIC,FERNTREE GULLY,,,,-37.8182,145.199,4
AU,3132,Rangeview,Victoria,VIC,FERNTREE GULLY,,,,-37.8186,145.1987,3
AU,3132,Mitcham North,Victoria,VIC,,,,,-37.8182,145.199,3
AU,3133,Vermont South,Victoria,VIC,FERNTREE GULLY,,,,-37.8477,145.1928,3
AU,3133,Vermont,Victoria,VIC,FERNTREE GULLY,,,,-37.8362,145.1943,4
AU,3134,Heathwood,Victoria,VIC,,,,,-37.7944,145.2389,3
AU,3134,Ringwood North,Victoria,VIC,RINGWOOD,,,,-37.8,145.2333,4
AU,3134,Warranwood,Victoria,VIC,RINGWOOD,,,,-37.774,145.2483,3
AU,3134,Warrandyte South,Victoria,VIC,RINGWOOD,,,,-37.7667,145.25,4
AU,3134,Ringwood,Victoria,VIC,RINGWOOD,,,,-37.8167,145.2333,4
AU,3135,Bedford Road,Victoria,VIC,RINGWOOD,,,,-37.8213,145.2489,3
AU,3135,Ringwood East,Victoria,VIC,RINGWOOD,,,,-37.8167,145.25,4
AU,3135,Heathmont,Victoria,VIC,RINGWOOD,,,,-37.8333,145.25,4
AU,3136,Croydon Hills,Victoria,VIC,RINGWOOD,,,,-37.7744,145.2756,3
AU,3136,Croydon,Victoria,VIC,RINGWOOD,,,,-37.8,145.2833,4
AU,3136,Croydon North,Victoria,VIC,RINGWOOD,,,,-37.7833,145.3,4
AU,3136,Croydon South,Victoria,VIC,RINGWOOD,,,,-37.812,145.2695,3
AU,3137,Kilsyth South,Victoria,VIC,RINGWOOD,,,,-37.8073,145.338,3
AU,3137,Kilsyth,Victoria,VIC,RINGWOOD,,,,-37.8,145.3167,4
AU,3138,Mooroolbark,Victoria,VIC,RINGWOOD,,,,-37.7833,145.3,4
AU,3139,Beenak,Victoria,VIC,,,,,-37.9,145.6333,4
AU,3139,Seville,Victoria,VIC,RINGWOOD,,,,-37.7667,145.4667,4
AU,3139,Seville East,Victoria,VIC,,,,,-37.775,145.4973,4
AU,3139,Wandin North,Victoria,VIC,RINGWOOD,,,,-37.7833,145.4333,4
AU,3139,Don Valley,Victoria,VIC,,,,,-37.7364,145.5923,4
AU,3139,Launching Place,Victoria,VIC,RINGWOOD,,,,-37.7806,145.5683,4
AU,3139,Wandin East,Victoria,VIC,,,,,-37.8002,145.538,3
AU,3139,Hoddles Creek,Victoria,VIC,RINGWOOD,,,,-37.8333,145.5833,4
AU,3139,Woori Yallock,Victoria,VIC,RINGWOOD,,,,-37.7806,145.5382,4
